"","SPP","SEX","AGE","BIOYR","CALYR","MMDD","SAMPLE_MET","ANYPOSNO","Id","x","y"
"1429","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15722,461658.071454993,4531735.33804385
"1430","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15714,461745.342510323,4507430.28801354
"1431","MD","M","1",2008,2009,NA,"Harvest","NEG",15721,462168.68653097,4526376.19448703
"1432","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15717,462916.969915558,4514034.77498068
"1433","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15717,462445.52487534,4513962.12463005
"1434","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15720,463139.106193903,4523791.23022088
"1435","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15716,463667.781333675,4513461.27668208
"1436","MD","M",">=2",2008,2009,NA,"Harvest","POS",15715,463189.576920901,4510762.01371613
"1437","MD","M",">=2",2008,2009,NA,"Harvest","POS",15714,463541.304336859,4508121.92712296
"1438","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15718,464353.712847653,4518711.10938782
"1439","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15721,463690.695325224,4526631.28926755
"1440","MD","M",">=2",2008,2009,NA,"Harvest","POS",15870,464435.092230314,4527667.35535994
"1441","MD","F","1",2008,2009,NA,"Harvest","NEG",15864,464718.74723527,4510319.5328799
"1442","MD","F",">=2",2008,2009,NA,"Harvest","NEG",15864,465328.425266774,4510138.77449398
"1443","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15869,465687.254243863,4525304.11899893
"1444","MD","M","1",2008,2009,NA,"Harvest","NEG",15872,466173.724082032,4535090.73253441
"1445","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15861,466442.973669589,4498820.10492981
"1446","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15864,466884.437511217,4510579.59369912
"1447","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15865,466718.85068164,4513667.07712747
"1448","MD","M","<1",2008,2009,NA,"Harvest","NEG",15863,466965.086176443,4507611.94072986
"1449","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16021,467124.238598453,4534681.18197396
"1450","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16016,468220.847660939,4518423.3215366
"1451","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16014,468267.236793425,4511435.65734742
"1452","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16012,468709.508465803,4506736.82711151
"1453","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16021,468884.244775732,4533150.95424513
"1454","MD","M","1",2008,2009,NA,"Harvest","NEG",16006,469101.587237951,4487554.97016281
"1455","MD","M","1",2008,2009,NA,"Harvest","NEG",16009,468811.602131987,4498038.82371421
"1456","MD","M","1",2008,2009,NA,"Harvest","NEG",16014,468906.071052254,4513074.16942536
"1457","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16021,470032.447048161,4533098.44236295
"1458","MD","M","1",2008,2009,NA,"Harvest","NEG",16008,469913.313926111,4494173.20750994
"1459","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16008,469868.580154823,4495522.06122846
"1460","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16015,470101.329536073,4514197.88249358
"1461","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16013,470239.69972805,4508983.83897103
"1462","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16171,470134.838012291,4535563.95138259
"1463","MD","M",">=2",2008,2009,NA,"Harvest","POS",16171,470675.644048734,4535724.31794292
"1464","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16165,470942.467483496,4519177.70976744
"1465","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16164,470980.974171765,4514141.11605118
"1466","MD","M","1",2008,2009,NA,"Harvest","NEG",16161,470892.473882809,4507752.32652262
"1467","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16171,470988.396187626,4536305.84959272
"1468","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16168,471316.360914005,4528957.65877607
"1469","MD","M","1",2008,2009,NA,"Harvest","NEG",16165,471624.120781305,4519962.36272396
"1470","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16165,471412.664526621,4519910.6162451
"1471","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16165,471447.716195597,4517750.04742676
"1472","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16145,471765.229119642,4457547.94402973
"1473","MD","F","1",2008,2009,NA,"Harvest","NEG",16145,471813.815071902,4457882.00590586
"1474","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16145,471492.234498171,4457893.98279054
"1475","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16168,471859.890200613,4528774.33016988
"1476","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16160,471921.340425195,4504021.28765601
"1477","MD","M","1",2008,2009,NA,"Harvest","NEG",16155,473011.060220272,4488024.41459569
"1478","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16305,473679.05181419,4491160.07482467
"1479","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16311,473884.431572213,4509298.43121674
"1480","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16311,474067.358245842,4509144.97514013
"1481","MD","F","1",2008,2009,NA,"Harvest","NEG",16305,474191.830256062,4489744.9633083
"1482","MD","F","1",2008,2009,NA,"Harvest","NEG",16305,474894.085760082,4490038.58479808
"1483","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16319,475250.946028413,4533418.27505374
"1484","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16314,475671.833845815,4518585.94110846
"1485","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16294,476004.75591388,4458461.89833493
"1486","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16298,476103.665539108,4469010.87960372
"1487","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16450,476425.036186908,4480466.087224
"1488","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16456,476522.445390053,4498036.43808277
"1489","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16457,476619.677001204,4499526.39411815
"1490","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16443,476241.48140819,4457761.64906294
"1491","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16446,476646.096698425,4468434.2222461
"1492","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16451,476760.817931899,4482433.69122256
"1493","MD","M","<1",2008,2009,NA,"Harvest","NEG",16452,476850.086848578,4485115.17688911
"1494","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16453,477272.761228375,4487722.25372166
"1495","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16459,477369.770759091,4505103.33392329
"1496","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16452,477627.784676962,4484852.47954988
"1497","MD","M","<1",2008,2009,NA,"Harvest","NEG",16444,478637.206519119,4461930.84792585
"1498","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16454,478488.133502502,4490215.88658219
"1499","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16461,478925.169825431,4512615.53085463
"1500","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16599,479590.755122433,4478607.35943341
"1501","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16616,479560.580939834,4529711.2391131
"1502","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16618,479237.981089665,4537319.69277105
"1503","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16607,479746.548164645,4504290.84353075
"1504","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16609,479310.52445668,4509611.94477463
"1505","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16610,479706.839000058,4511303.59855372
"1506","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16607,479489.055561069,4502436.53474961
"1507","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16611,479243.863545506,4514743.8233446
"1508","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16607,480019.259705404,4504283.60762709
"1509","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16607,480643.540611127,4504339.13672232
"1510","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16593,480647.644054817,4460250.81748847
"1511","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16607,480518.307292685,4504066.14304149
"1512","MD","M","1",2008,2009,NA,"Harvest","NEG",16619,481150.605916905,4538081.05556803
"1513","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16618,481238.431165061,4535285.8684948
"1514","MD","M",">=2",2008,2009,NA,"Harvest","POS",16618,481261.97588916,4535892.67917837
"1515","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16618,480749.614906512,4536357.57354623
"1516","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16618,481053.691951945,4536471.99666253
"1517","MD","M","1",2008,2009,NA,"Harvest","NEG",16606,481068.903052546,4499060.6620145
"1518","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16606,481487.67043326,4499278.86629318
"1519","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16609,481017.018545477,4510086.56201857
"1520","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16609,481191.00995918,4508763.75451059
"1521","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16607,481123.388965869,4502930.22722293
"1522","MD","M",">=2",2008,2009,NA,"Harvest","POS",16593,481245.504978081,4462071.10373443
"1523","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16596,481882.368406469,4469224.15293569
"1524","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16599,481626.789516462,4478921.59413623
"1525","MD","M",">=2",2008,2009,NA,"Harvest","POS",16617,481599.275020948,4535056.79782129
"1526","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16606,481828.152133077,4499565.3942394
"1527","MD","M",">=2",2008,2009,NA,"Harvest","POS",16606,482279.452642935,4501489.07146649
"1528","MD","M",">=2",2008,2009,NA,"Harvest","POS",16608,481907.203338397,4507396.33947501
"1529","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16608,481929.2719449,4507458.97446705
"1530","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16760,481663.074614289,4516421.4456499
"1531","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16742,481826.402123426,4461997.15661714
"1532","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16746,482563.992168841,4472226.3670089
"1533","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16745,482692.522577843,4469189.70627779
"1534","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16749,482275.55676688,4481613.9158186
"1535","MD","M","1",2008,2009,NA,"Harvest","NEG",16749,482973.536006168,4483166.01564147
"1536","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16758,483073.44752505,4509857.66216264
"1537","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16757,482596.403515141,4505642.17929458
"1538","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16744,483107.443643635,4468829.14607203
"1539","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16745,483068.907182007,4469605.6962415
"1540","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16749,483584.836419193,4481856.43833507
"1541","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16749,483374.833388433,4483129.39379782
"1542","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16753,483166.604170348,4493081.64806954
"1543","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16753,483694.783236231,4493685.5576656
"1544","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16753,483443.309434089,4493744.40950464
"1545","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16756,483236.181144975,4503739.07219622
"1546","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16757,483393.371744629,4506124.12689598
"1547","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16745,483858.400737093,4470165.39957843
"1548","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16744,484024.744120016,4468736.84943667
"1549","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16749,484087.177735896,4483026.33475745
"1550","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16752,484127.584587387,4490411.81807027
"1551","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16752,484033.307017795,4491152.4338097
"1552","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16753,484259.982306542,4494730.6111219
"1553","MD","M","<1",2008,2009,NA,"Harvest","NEG",16766,484328.987508872,4532381.77166127
"1554","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16754,484399.268606371,4497064.51010819
"1555","MD","F","<1",2008,2009,NA,"Harvest","NEG",16758,484196.90328543,4509562.1744569
"1556","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16758,484150.706690409,4509797.35061169
"1557","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16745,484628.707922212,4469674.70321128
"1558","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16745,485203.903002812,4469313.53086917
"1559","MD","M",">=2",2008,2009,NA,"Harvest","POS",16745,485245.646443738,4469571.73832426
"1560","MD","M",">=2",2008,2009,NA,"Harvest","POS",16745,485148.386814779,4469370.05975427
"1561","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16744,485298.048171183,4467402.77237627
"1562","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16749,484906.59912917,4481611.72618827
"1563","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16749,484701.429438398,4481775.63629838
"1564","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16749,484895.971246429,4481888.28332702
"1565","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16904,485048.615537762,4499778.95606073
"1566","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16905,485157.865211751,4502464.91504061
"1567","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16904,484965.681239792,4501743.93993365
"1568","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16907,484996.411860035,4508645.15059419
"1569","MD","M","1",2008,2009,NA,"Harvest","NEG",16906,485138.284719219,4505488.99422774
"1570","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16894,485689.832169807,4468934.12987034
"1571","MD","F",">=2",2008,2009,NA,"Harvest","POS",16894,486142.325044854,4469572.02852706
"1572","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16898,485807.950158827,4482248.62898082
"1573","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16898,486078.200200796,4481817.94512771
"1574","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16899,485721.244102103,4486063.27935909
"1575","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16903,485986.811144785,4498698.35590832
"1576","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16904,485863.337644876,4499054.3394836
"1577","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16906,485760.871258219,4507118.97557011
"1578","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16914,485671.153816614,4530276.79254602
"1579","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16914,485887.999112026,4531061.39518948
"1580","MD","M",">=2",2008,2009,NA,"Harvest","POS",16893,486324.444206117,4468495.22328566
"1581","MD","F",">=2",2008,2009,NA,"Harvest","NEG",16896,486241.155133072,4477632.70219329
"1582","MD","M",">=2",2008,2009,NA,"Harvest","POS",16898,486507.195815295,4481420.86868171
"1583","MD","M",">=2",2008,2009,NA,"Harvest","NEG",16896,487167.603834355,4475851.69109501
"1584","MD","M",">=2",2008,2009,NA,"Harvest","POS",17043,487868.882384527,4470254.48931607
"1585","MD","M",">=2",2008,2009,NA,"Harvest","POS",17047,488434.840783819,4481824.87430069
"1586","MD","M",">=2",2008,2009,NA,"Harvest","NEG",17207,491957.912109377,4516988.05893242
"1587","MD","M","1",2008,2009,NA,"Harvest","NEG",17200,492280.592969785,4495065.63191421
"1588","MD","M",">=2",2008,2009,NA,"Harvest","NEG",17204,494124.074364297,4505542.1936605
"1589","MD","M",">=2",2008,2009,NA,"Harvest","POS",17503,497432.205030324,4509735.2125782
